"File","Line","Column","ErrorCode","Message"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","406","32","CS0117","'TowerType' does not contain a definition for 'SniperSAS' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","421","28","CS1061","'HUDController' does not contain a definition for 'ShowPlacementInfo' and no accessible extension method 'ShowPlacementInfo' accepting a first argument of type 'HUDController' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","429","28","CS1061","'HUDController' does not contain a definition for 'HidePlacementInfo' and no accessible extension method 'HidePlacementInfo' accepting a first argument of type 'HUDController' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","440","32","CS1061","'HUDController' does not contain a definition for 'UpdatePlacementInfo' and no accessible extension method 'UpdatePlacementInfo' accepting a first argument of type 'HUDController' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","449","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","457","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","465","35","CS0117","'NavigationGrid' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","473","35","CS0117","'NavigationGrid' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","695","21","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","647","17","CS0128","A local variable or function named 'dict' is already defined in this scope [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","654","111","CS0411","The type arguments for method 'Enum.Parse<TEnum>(ReadOnlySpan<char>)' cannot be inferred from the usage. Try specifying the type arguments explicitly. [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","657","39","CS1061","'object' does not contain a definition for 'Select' and no accessible extension method 'Select' accepting a first argument of type 'object' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","321","30","CS0117","'Texture2D' does not contain a definition for 'LoadFromFile' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","329","54","CS1503","Argument 2: cannot convert from 'string' to 'float' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","337","54","CS1503","Argument 2: cannot convert from 'string' to 'float' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","40","49","CS7036","There is no argument given that corresponds to the required parameter 'z' of 'Vector3.Vector3(float, float, float)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\Styles\UIStyleResolver.cs","84","32","CS0246","The type or namespace name 'UIText' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\Styles\UIStyleResolver.cs","91","32","CS0246","The type or namespace name 'UIPanel' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\Styles\UIStyleResolver.cs","99","32","CS0246","The type or namespace name 'UIText' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\Rendering\UIRenderer.cs","109","71","CS0117","'Matrix' does not contain a definition for 'CreateTranslation' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\Rendering\UIRenderer.cs","109","26","CS1061","'UIRenderContext' does not contain a definition for 'SetTransform' and no accessible extension method 'SetTransform' accepting a first argument of type 'UIRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","133","21","CS1501","No overload for method 'DrawText' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","134","32","CS1061","'IRenderContext' does not contain a definition for 'MeasureText' and no accessible extension method 'MeasureText' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","142","21","CS1501","No overload for method 'DrawText' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","290","18","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","307","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","150","23","CS0117","'DeathType' does not contain a definition for 'Bullet' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","152","23","CS0117","'DeathType' does not contain a definition for 'Fire' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","153","23","CS0117","'DeathType' does not contain a definition for 'Melee' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","164","23","CS0117","'DeathType' does not contain a definition for 'Bullet' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","166","23","CS0117","'DeathType' does not contain a definition for 'Fire' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\KillFeedSystem.cs","167","23","CS0117","'DeathType' does not contain a definition for 'Melee' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","324","23","CS1061","'Tower' does not contain a definition for 'SetStatModifier' and no accessible extension method 'SetStatModifier' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","330","23","CS1061","'Tower' does not contain a definition for 'AddSpecialAbility' and no accessible extension method 'AddSpecialAbility' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","336","23","CS1061","'Tower' does not contain a definition for 'AddVisualEffect' and no accessible extension method 'AddVisualEffect' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","345","23","CS1061","'Tower' does not contain a definition for 'SetSprite' and no accessible extension method 'SetSprite' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","348","17","CS0019","Operator '!=' cannot be applied to operands of type 'Color' and 'Color' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","350","23","CS1061","'Tower' does not contain a definition for 'SetTintColor' and no accessible extension method 'SetTintColor' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","570","29","CS0103","The name 'AssetRegistry' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","573","35","CS1579","foreach statement cannot operate on variables of type 'bool' because 'bool' does not contain a public instance or extension definition for 'GetEnumerator' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","580","81","CS0103","The name 'AssetSource' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","580","62","CS1503","Argument 2: cannot convert from 'SASZombieAssaultTD.Engine.Resources.RSType' to 'string' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","368","23","CS1061","'Tower' does not contain a definition for 'RemoveStatModifier' and no accessible extension method 'RemoveStatModifier' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","374","23","CS1061","'Tower' does not contain a definition for 'RemoveSpecialAbility' and no accessible extension method 'RemoveSpecialAbility' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerControl\NeuralNet.cs","380","23","CS1061","'Tower' does not contain a definition for 'RemoveVisualEffect' and no accessible extension method 'RemoveVisualEffect' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","206","26","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","206","56","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","207","29","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","207","60","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","208","26","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","208","56","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","101","43","CS1503","Argument 1: cannot convert from 'object' to 'uint' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","314","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","315","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","116","43","CS1061","'EntityManager' does not contain a definition for 'Entities' and no accessible extension method 'Entities' accepting a first argument of type 'EntityManager' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","326","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","330","67","CS0117","'Color' does not contain a definition for 'Gray' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","331","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","346","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","351","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","355","17","CS0128","A local variable or function named 'progressColor' is already defined in this scope [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","356","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","138","54","CS0452","The type 'HealthComponent' must be a reference type in order to use it as parameter 'T' in the generic type or method 'EntityManager.GetComponent<T>(uint)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","139","57","CS0452","The type 'TransformComponent' must be a reference type in order to use it as parameter 'T' in the generic type or method 'EntityManager.GetComponent<T>(uint)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","141","21","CS0019","Operator '==' cannot be applied to operands of type 'HealthComponent' and '<null>' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","141","48","CS0019","Operator '==' cannot be applied to operands of type 'TransformComponent' and '<null>' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","146","19","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","159","42","CS1729","'Rectangle' does not contain a constructor that takes 4 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","160","25","CS1501","No overload for method 'DrawRectangle' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","166","42","CS1729","'Rectangle' does not contain a constructor that takes 4 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","167","29","CS1501","No overload for method 'DrawRectangle' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HealthBarRenderer.cs","171","25","CS1501","No overload for method 'DrawRectangle' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","367","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\WaveDisplay.cs","383","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","636","32","CS0122","'TowerUpgrade.IsAvailable' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","446","105","CS1061","'Vector3' does not contain a definition for 'Length' and no accessible extension method 'Length' accepting a first argument of type 'Vector3' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","447","68","CS1929","'Dictionary<string, TimeSpan>.ValueCollection' does not contain a definition for 'Average' and the best extension method overload 'Enumerable.Average(IEnumerable<decimal>)' requires a receiver of type 'System.Collections.Generic.IEnumerable<decimal>' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","447","112","CS0103","The name 'F1' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","589","13","CS0103","The name 'IsAfford' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","589","24","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementRenderer.cs","391","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementRenderer.cs","404","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","598","24","CS7036","There is no argument given that corresponds to the required parameter 'name' of 'TowerUpgrade.TowerUpgrade(string, int, int, float, float, float, float, List<string>)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","613","17","CS0117","'TowerUpgrade' does not contain a definition for 'IsAfford' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","613","33","CS1061","'TowerUpgrade' does not contain a definition for 'IsAfford' and no accessible extension method 'IsAfford' accepting a first argument of type 'TowerUpgrade' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","38","45","CS0117","'Color' does not contain a definition for 'Orange' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","96","13","CS0103","The name '_isVisible' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementRenderer.cs","420","24","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementRenderer.cs","423","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","181","26","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","181","56","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","182","25","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","182","56","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","183","26","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","183","56","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","184","25","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","184","54","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","189","25","CS0246","The type or namespace name 'BoxColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","189","103","CS0246","The type or namespace name 'BoxColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","192","25","CS0246","The type or namespace name 'CircleColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","192","91","CS0246","The type or namespace name 'CircleColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","195","25","CS0246","The type or namespace name 'BoxColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","195","106","CS0246","The type or namespace name 'CircleColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","198","25","CS0246","The type or namespace name 'CircleColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","198","88","CS0246","The type or namespace name 'BoxColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","32","45","CS0117","'Color' does not contain a definition for 'Orange' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
